Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
BB3 0GY,53.714829,-2.469307,369124,424370,SD691243,2006-07-01 00:00:00,
BB3 0HA,53.700385,-2.464648,369421,422761,SD694227,1980-01-01 00:00:00,
BB3 0HB,53.700097,-2.464826,369409,422729,SD694227,1980-01-01 00:00:00,
BB3 0HD,53.70029,-2.465965,369334,422751,SD693227,1980-01-01 00:00:00,
BB3 0HE,53.699994,-2.465901,369338,422718,SD693227,1980-01-01 00:00:00,
BB3 0HF,53.700027,-2.464265,369446,422721,SD694227,1980-01-01 00:00:00,
BB3 0HG,53.69969,-2.46311,369522,422683,SD695226,1980-01-01 00:00:00,
BB3 0HH,53.697905,-2.469073,369127,422487,SD691224,1980-01-01 00:00:00,
BB3 0HJ,53.702037,-2.465105,369392,422945,SD693229,1981-06-01 00:00:00,
BB3 0HL,53.702274,-2.464381,369440,422971,SD694229,1981-06-01 00:00:00,
BB3 0HN,53.709341,-2.484108,368143,423766,SD681237,1999-06-01 00:00:00,
BB3 0HP,53.708543,-2.481448,368318,423676,SD683236,1980-01-01 00:00:00,
BB3 0HQ,53.701841,-2.464709,369418,422923,SD694229,1981-06-01 00:00:00,
BB3 0HR,53.708966,-2.483695,368170,423724,SD681237,1980-01-01 00:00:00,
BB3 0HS,53.707671,-2.481483,368315,423579,SD683235,1980-01-01 00:00:00,
BB3 0HT,53.706877,-2.482247,368264,423491,SD682234,1980-01-01 00:00:00,
BB3 0HU,53.705758,-2.483461,368183,423367,SD681233,1980-01-01 00:00:00,
BB3 0HW,53.707907,-2.483274,368197,423606,SD681236,1995-12-01 00:00:00,
BB3 0HX,53.706506,-2.482818,368226,423450,SD682234,1980-01-01 00:00:00,
BB3 0HY,53.706855,-2.483186,368202,423489,SD682234,1980-01-01 00:00:00,
BB3 0HZ,53.707088,-2.483416,368187,423515,SD681235,1980-01-01 00:00:00,
BB3 0JA,53.708119,-2.481913,368287,423629,SD682236,1980-01-01 00:00:00,
BB3 0JB,53.710727,-2.485882,368027,423921,SD680239,1980-01-01 00:00:00,
BB3 0JD,53.709904,-2.487296,367933,423830,SD679238,1980-01-01 00:00:00,
BB3 0JE,53.708474,-2.487325,367930,423671,SD679236,1980-01-01 00:00:00,
BB3 0JF,53.707581,-2.485982,368018,423571,SD680235,1980-01-01 00:00:00,
BB3 0JG,53.706776,-2.487154,367940,423482,SD679234,1980-01-01 00:00:00,
BB3 0JH,53.706834,-2.486261,367999,423488,SD679234,1980-01-01 00:00:00,
BB3 0JJ,53.706142,-2.486177,368004,423411,SD680234,1980-01-01 00:00:00,
BB3 0JL,53.704483,-2.487612,367908,423227,SD679232,1980-01-01 00:00:00,
BB3 0JN,53.704589,-2.485796,368028,423238,SD680232,1980-01-01 00:00:00,
BB3 0JP,53.707837,-2.485045,368080,423599,SD680235,1980-01-01 00:00:00,
BB3 0JQ,53.707685,-2.486998,367951,423583,SD679235,1980-01-01 00:00:00,
BB3 0JR,53.708556,-2.484887,368091,423679,SD680236,1980-01-01 00:00:00,
BB3 0JS,53.709642,-2.485218,368070,423800,SD680238,1980-01-01 00:00:00,
BB3 0JT,53.710197,-2.48583,368030,423862,SD680238,1980-01-01 00:00:00,
BB3 0JU,53.703975,-2.48641,367987,423170,SD679231,1990-02-01 00:00:00,
BB3 0JW,53.707843,-2.485591,368044,423600,SD680236,1980-01-01 00:00:00,
BB3 0JX,53.699097,-2.465482,369365,422618,SD693226,1991-01-01 00:00:00,
BB3 0JY,53.705623,-2.485565,368044,423353,SD680233,1993-08-01 00:00:00,
BB3 0JZ,53.711423,-2.478269,368530,423995,SD685239,1995-07-01 00:00:00,2000-07-01 00:00:00
BB3 0LA,53.702202,-2.489176,367803,422974,SD678229,1980-01-01 00:00:00,
BB3 0LB,53.705887,-2.493643,367511,423386,SD675233,1980-01-01 00:00:00,
BB3 0LD,53.71238,-2.490522,367722,424107,SD677241,1980-01-01 00:00:00,
BB3 0LE,53.716871,-2.475755,368700,424600,SD687246,1980-01-01 00:00:00,1996-12-01 00:00:00
BB3 0LF,53.716392,-2.496402,367337,424556,SD673245,1980-01-01 00:00:00,
BB3 0LG,53.717821,-2.502798,366916,424718,SD669247,1980-01-01 00:00:00,
BB3 0LQ,53.709594,-2.501337,367006,423802,SD670238,1980-01-01 00:00:00,
BB3 0LR,53.710987,-2.507762,366583,423960,SD665239,1980-01-01 00:00:00,
BB3 0LS,53.711348,-2.507509,366600,424000,SD666240,1980-01-01 00:00:00,2000-07-01 00:00:00
BB3 0LT,53.708842,-2.509221,366485,423722,SD664237,1980-01-01 00:00:00,
BB3 0LU,53.706202,-2.510689,366386,423429,SD663234,1980-01-01 00:00:00,
BB3 0LX,53.706046,-2.515625,366060,423414,SD660234,1980-01-01 00:00:00,
BB3 0LY,53.70555,-2.517983,365904,423360,SD659233,1980-01-01 00:00:00,
BB3 0LZ,53.702239,-2.518926,365839,422992,SD658229,1980-01-01 00:00:00,
BB3 0NA,53.702289,-2.519866,365777,422998,SD657229,1980-01-01 00:00:00,
BB3 0NB,53.702593,-2.522127,365628,423033,SD656230,1980-01-01 00:00:00,
BB3 0ND,53.702306,-2.522093,365630,423001,SD656230,1980-01-01 00:00:00,
BB3 0NE,53.70281,-2.525962,365375,423059,SD653230,1980-01-01 00:00:00,
BB3 0NF,53.701046,-2.522396,365609,422861,SD656228,1980-01-01 00:00:00,
BB3 0NG,53.701401,-2.519325,365812,422899,SD658228,1980-01-01 00:00:00,
BB3 0NH,53.703029,-2.517058,365963,423079,SD659230,1980-01-01 00:00:00,
BB3 0NJ,53.702045,-2.511714,366315,422967,SD663229,1980-01-01 00:00:00,
BB3 0NL,53.701647,-2.514451,366134,422924,SD661229,1980-01-01 00:00:00,
BB3 0NN,53.701325,-2.516022,366030,422889,SD660228,1980-01-01 00:00:00,
BB3 0NP,53.70078,-2.515349,366074,422828,SD660228,1980-01-01 00:00:00,
BB3 0NQ,53.703267,-2.51391,366171,423104,SD661231,1980-01-01 00:00:00,
BB3 0NR,53.700348,-2.51545,366067,422780,SD660227,1980-01-01 00:00:00,
BB3 0NS,53.699988,-2.515582,366058,422740,SD660227,1980-01-01 00:00:00,
BB3 0NT,53.706265,-2.506418,366668,423434,SD666234,1985-04-01 00:00:00,
BB3 0NU,53.698968,-2.518689,365852,422628,SD658226,1980-01-01 00:00:00,
BB3 0NW,53.70096,-2.515306,366077,422848,SD660228,1980-01-01 00:00:00,
BB3 0NX,53.695517,-2.514315,366138,422242,SD661222,1980-01-01 00:00:00,
BB3 0NY,53.694804,-2.510793,366370,422161,SD663221,1980-01-01 00:00:00,
BB3 0NZ,53.689321,-2.508743,366501,421550,SD665215,1980-01-01 00:00:00,
BB3 0PA,53.689187,-2.508711,366503,421535,SD665215,1980-01-01 00:00:00,
BB3 0PB,53.690137,-2.507254,366600,421640,SD666216,1980-01-01 00:00:00,
BB3 0PD,53.688184,-2.507684,366570,421423,SD665214,1980-01-01 00:00:00,
BB3 0PE,53.68824,-2.496586,367303,421424,SD673214,1980-01-01 00:00:00,
BB3 0PF,53.711322,-2.48557,368048,423987,SD680239,1996-12-01 00:00:00,
BB3 0PG,53.712107,-2.484716,368105,424074,SD681240,1996-12-01 00:00:00,
BB3 0PH,53.711423,-2.478269,368530,423995,SD685239,1992-08-01 00:00:00,1998-12-01 00:00:00
BB3 0PJ,53.716841,-2.483331,368200,424600,SD682246,1995-12-01 00:00:00,1997-06-01 00:00:00
BB3 0PL,53.717997,-2.481904,368295,424728,SD682247,1980-01-01 00:00:00,
BB3 0PN,53.719072,-2.480568,368384,424847,SD683248,1980-01-01 00:00:00,
BB3 0PP,53.721345,-2.478639,368513,425099,SD685250,1980-01-01 00:00:00,
BB3 0PQ,53.721483,-2.477822,368567,425114,SD685251,1995-12-01 00:00:00,
BB3 0PR,53.722481,-2.480016,368423,425226,SD684252,1980-01-01 00:00:00,
BB3 0PS,53.711529,-2.48327,368200,424009,SD682240,2003-09-01 00:00:00,
BB3 0PU,53.720855,-2.477391,368595,425044,SD685250,1980-01-01 00:00:00,
BB3 0PW,53.72123,-2.478001,368555,425086,SD685250,1980-01-01 00:00:00,
BB3 0PX,53.720659,-2.47704,368618,425022,SD686250,1980-01-01 00:00:00,
BB3 0PY,53.720105,-2.476079,368681,424960,SD686249,1980-01-01 00:00:00,
BB3 0PZ,53.722058,-2.47551,368720,425177,SD687251,1980-01-01 00:00:00,
BB3 0QA,53.721763,-2.475098,368747,425144,SD687251,1980-01-01 00:00:00,
BB3 0QD,53.721487,-2.474352,368796,425113,SD687251,1980-01-01 00:00:00,
BB3 0QE,53.721196,-2.475319,368732,425081,SD687250,1980-01-01 00:00:00,
BB3 0QF,53.721252,-2.474743,368770,425087,SD687250,2009-10-01 00:00:00,2009-12-01 00:00:00
BB3 0QG,53.721299,-2.474183,368807,425092,SD688250,1980-01-01 00:00:00,
BB3 0QQ,53.720779,-2.473859,368828,425034,SD688250,1980-01-01 00:00:00,
BB3 0QU,53.722189,-2.474269,368802,425191,SD688251,1980-01-01 00:00:00,
BB3 0RA,53.719989,-2.473714,368837,424946,SD688249,1980-01-01 00:00:00,
BB3 0RB,53.718717,-2.468062,369209,424802,SD692248,1980-01-01 00:00:00,
BB3 0RD,53.720866,-2.472405,368924,425043,SD689250,1980-01-01 00:00:00,
BB3 0RE,53.720522,-2.470674,369038,425004,SD690250,1980-01-01 00:00:00,
BB3 0RF,53.72113,-2.469286,369130,425071,SD691250,1980-01-01 00:00:00,
BB3 0RG,53.720207,-2.468625,369173,424968,SD691249,1980-01-01 00:00:00,
BB3 0RH,53.719227,-2.473311,368863,424861,SD688248,1980-01-01 00:00:00,1997-12-01 00:00:00
BB3 0RJ,53.719788,-2.472151,368940,424923,SD689249,1980-01-01 00:00:00,
BB3 0RL,53.71945,-2.473617,368843,424886,SD688248,1980-01-01 00:00:00,
BB3 0RN,53.719506,-2.473011,368883,424892,SD688248,1980-01-01 00:00:00,
BB3 0RP,53.711561,-2.466104,369333,424005,SD693240,1980-01-01 00:00:00,
BB3 0RQ,53.720563,-2.469371,369124,425008,SD691250,1980-01-01 00:00:00,
BB3 0RR,53.712051,-2.474109,368805,424063,SD688240,1980-01-01 00:00:00,
BB3 0RS,53.719987,-2.467243,369264,424943,SD692249,1991-09-01 00:00:00,
BB3 0RT,53.719412,-2.467161,369269,424879,SD692248,1991-09-01 00:00:00,
BB3 0RU,53.71991,-2.468697,369168,424935,SD691249,1991-09-01 00:00:00,
BB3 0RW,53.712699,-2.469329,369121,424133,SD691241,1998-12-01 00:00:00,
BB3 0RX,53.695014,-2.468208,369182,422165,SD691221,1990-02-01 00:00:00,2007-03-01 00:00:00
BB3 0RY,53.719162,-2.466961,369282,424851,SD692248,1993-08-01 00:00:00,
BB3 0RZ,53.719607,-2.472573,368912,424903,SD689249,1997-06-01 00:00:00,2002-08-01 00:00:00
BB3 0SA,53.718092,-2.476102,368678,424736,SD686247,1999-06-01 00:00:00,
BB3 0SB,53.719019,-2.475733,368703,424839,SD687248,2004-03-01 00:00:00,
BB3 0SD,53.717561,-2.476202,368671,424677,SD686246,1999-06-01 00:00:00,
BB3 0SE,53.717934,-2.477358,368595,424719,SD685247,2000-06-01 00:00:00,
BB3 0SF,53.718489,-2.478,368553,424781,SD685247,2001-06-01 00:00:00,
BB3 0SG,53.719901,-2.47782,368566,424938,SD685249,1998-12-01 00:00:00,
BB3 0SH,53.71919,-2.477963,368556,424859,SD685248,2003-08-01 00:00:00,
BB3 0SJ,53.718803,-2.47805,368550,424816,SD685248,2001-12-01 00:00:00,
BB3 0SL,53.718325,-2.478574,368515,424763,SD685247,2002-05-01 00:00:00,
BB3 0SN,53.717576,-2.474656,368773,424678,SD687246,1999-06-01 00:00:00,
BB3 0SP,53.711895,-2.483744,368169,424050,SD681240,1999-12-01 00:00:00,
BB3 0SQ,53.712461,-2.483947,368156,424113,SD681241,1999-12-01 00:00:00,
BB3 0SR,53.718484,-2.465575,369373,424775,SD693247,1999-12-01 00:00:00,
BB3 0SS,53.717031,-2.466983,369279,424614,SD692246,2001-12-01 00:00:00,
BB3 0ST,53.716315,-2.466339,369321,424534,SD693245,2001-06-01 00:00:00,
BB3 0SU,53.716435,-2.465582,369371,424547,SD693245,2000-12-01 00:00:00,
BB3 0WQ,53.695014,-2.468208,369182,422165,SD691221,2007-02-01 00:00:00,2008-03-01 00:00:00
BB3 0WR,53.695014,-2.468208,369182,422165,SD691221,2007-01-01 00:00:00,2008-02-01 00:00:00
BB3 0WS,53.695014,-2.468208,369182,422165,SD691221,2006-07-01 00:00:00,2007-07-01 00:00:00
BB3 0WT,53.695014,-2.468208,369182,422165,SD691221,2005-09-01 00:00:00,2009-09-01 00:00:00
BB3 0WU,53.695014,-2.468208,369182,422165,SD691221,2005-07-01 00:00:00,
BB3 0WW,53.695014,-2.468208,369182,422165,SD691221,2005-05-01 00:00:00,2006-02-01 00:00:00
BB3 0WX,53.695014,-2.468208,369182,422165,SD691221,2005-03-01 00:00:00,2006-04-01 00:00:00
BB3 0WZ,53.695014,-2.468208,369182,422165,SD691221,2003-03-01 00:00:00,2009-03-01 00:00:00
BB3 0XA,53.695014,-2.468208,369182,422165,SD691221,2002-06-01 00:00:00,2008-06-01 00:00:00
BB3 0XB,53.695014,-2.468208,369182,422165,SD691221,2002-06-01 00:00:00,2014-02-01 00:00:00
BB3 0ZT,53.695014,-2.468208,369182,422165,SD691221,2003-11-01 00:00:00,2006-02-01 00:00:00
BB3 0ZU,53.695014,-2.468208,369182,422165,SD691221,2003-11-01 00:00:00,2006-03-01 00:00:00
BB3 1AA,53.696347,-2.469934,369069,422314,SD690223,1980-01-01 00:00:00,2007-03-01 00:00:00
BB3 1AB,53.696557,-2.469134,369122,422337,SD691223,1980-01-01 00:00:00,
BB3 1AD,53.691317,-2.464472,369426,421752,SD694217,1996-06-01 00:00:00,
BB3 1AE,53.691317,-2.464472,369426,421752,SD694217,1996-06-01 00:00:00,
BB3 1AF,53.696541,-2.470921,369004,422336,SD690223,1980-01-01 00:00:00,2011-07-01 00:00:00
BB3 1AG,53.69648,-2.470481,369033,422329,SD690223,1980-01-01 00:00:00,
BB3 1AH,53.697312,-2.471414,368972,422422,SD689224,1980-01-01 00:00:00,2001-06-01 00:00:00
BB3 1AJ,53.697402,-2.469113,369124,422431,SD691224,2005-01-01 00:00:00,2005-01-01 00:00:00
BB3 1AL,53.697517,-2.47172,368952,422445,SD689224,1980-01-01 00:00:00,
BB3 1AN,53.697251,-2.470914,369005,422415,SD690224,1980-01-01 00:00:00,2000-06-01 00:00:00
BB3 1AP,53.696231,-2.472023,368931,422302,SD689223,1980-01-01 00:00:00,
BB3 1AQ,53.697297,-2.470657,369022,422420,SD690224,1980-01-01 00:00:00,2001-10-01 00:00:00
BB3 1AR,53.70166,-2.474341,368782,422907,SD687229,1980-01-01 00:00:00,
BB3 1AS,53.697251,-2.470914,369005,422415,SD690224,2007-02-01 00:00:00,
BB3 1AT,53.69945,-2.471575,368963,422660,SD689226,1980-01-01 00:00:00,
BB3 1AU,53.697402,-2.469113,369124,422431,SD691224,1980-01-01 00:00:00,
BB3 1AW,53.696616,-2.472406,368906,422345,SD689223,1980-01-01 00:00:00,
BB3 1AX,53.697233,-2.468596,369158,422412,SD691224,1980-01-01 00:00:00,
BB3 1AY,53.699338,-2.470498,369034,422647,SD690226,1995-01-01 00:00:00,
BB3 1AZ,53.696202,-2.467919,369202,422297,SD692222,1980-01-01 00:00:00,
BB3 1BA,53.696229,-2.467949,369200,422300,SD692223,1980-01-01 00:00:00,1994-05-01 00:00:00
BB3 1BB,53.69545,-2.467274,369244,422213,SD692222,1980-01-01 00:00:00,1998-12-01 00:00:00
BB3 1BD,53.698852,-2.475203,368723,422595,SD687225,2012-07-01 00:00:00,
BB3 1BE,53.69632,-2.467647,369220,422310,SD692223,1994-05-01 00:00:00,
BB3 1BG,53.69545,-2.467214,369248,422213,SD692222,1980-01-01 00:00:00,
BB3 1BH,53.696125,-2.466858,369272,422288,SD692222,1980-01-01 00:00:00,
BB3 1BJ,53.695925,-2.467431,369234,422266,SD692222,1980-01-01 00:00:00,1999-06-01 00:00:00
BB3 1BL,53.69591,-2.466658,369285,422264,SD692222,1996-06-01 00:00:00,2000-07-01 00:00:00
BB3 1BN,53.695306,-2.467166,369251,422197,SD692221,1980-01-01 00:00:00,
BB3 1BP,53.701155,-2.477016,368605,422852,SD686228,1992-08-01 00:00:00,2000-06-01 00:00:00
BB3 1BQ,53.695925,-2.467431,369234,422266,SD692222,1980-01-01 00:00:00,
BB3 1BR,53.695014,-2.468208,369182,422165,SD691221,2005-09-01 00:00:00,
BB3 1BS,53.695008,-2.467572,369224,422164,SD692221,1980-01-01 00:00:00,
BB3 1BT,53.695428,-2.468077,369191,422211,SD691222,1980-01-01 00:00:00,
BB3 1BU,53.694305,-2.467973,369197,422086,SD691220,1980-01-01 00:00:00,
BB3 1BW,53.695306,-2.467166,369251,422197,SD692221,1980-01-01 00:00:00,
BB3 1BZ,53.691075,-2.46665,369282,421726,SD692217,1980-01-01 00:00:00,
BB3 1DA,53.69264,-2.466395,369300,421900,SD693219,1980-01-01 00:00:00,1994-05-01 00:00:00
BB3 1DB,53.694086,-2.466623,369286,422061,SD692220,1991-01-01 00:00:00,
BB3 1DD,53.692367,-2.467149,369250,421870,SD692218,1980-01-01 00:00:00,
BB3 1DE,53.697812,-2.472192,368921,422478,SD689224,2011-08-01 00:00:00,
BB3 1DF,53.693791,-2.466286,369308,422028,SD693220,1980-01-01 00:00:00,
BB3 1DG,53.698327,-2.473864,368811,422536,SD688225,2012-06-01 00:00:00,
BB3 1DH,53.697968,-2.471346,368977,422495,SD689224,1987-10-01 00:00:00,
BB3 1DJ,53.694535,-2.466749,369278,422111,SD692221,1980-01-01 00:00:00,2009-04-01 00:00:00
BB3 1DL,53.698315,-2.472319,368913,422534,SD689225,1980-01-01 00:00:00,
BB3 1DN,53.696104,-2.467827,369208,422286,SD692222,1980-01-01 00:00:00,
BB3 1DP,53.697693,-2.468147,369188,422463,SD691224,1980-01-01 00:00:00,
BB3 1DQ,53.692999,-2.466338,369304,421940,SD693219,1980-01-01 00:00:00,
BB3 1DR,53.697987,-2.473315,368847,422498,SD688224,2013-10-01 00:00:00,
BB3 1DS,53.70169,-2.473357,368847,422910,SD688229,2005-01-01 00:00:00,
BB3 1DT,53.701426,-2.47196,368939,422880,SD689228,1980-01-01 00:00:00,
BB3 1DU,53.70112,-2.472123,368928,422846,SD689228,1984-10-01 00:00:00,
BB3 1DW,53.698034,-2.468242,369182,422501,SD691225,1980-01-01 00:00:00,
BB3 1DX,53.701052,-2.471274,368984,422838,SD689228,1984-10-01 00:00:00,
BB3 1DY,53.701359,-2.470914,369008,422872,SD690228,1980-01-01 00:00:00,
BB3 1DZ,53.701682,-2.470948,369006,422908,SD690229,1980-01-01 00:00:00,
BB3 1EA,53.702336,-2.471501,368970,422981,SD689229,1980-01-01 00:00:00,
BB3 1EB,53.702011,-2.471876,368945,422945,SD689229,1980-01-01 00:00:00,
BB3 1ED,53.702169,-2.470499,369036,422962,SD690229,2009-02-01 00:00:00,
BB3 1EE,53.702219,-2.473741,368822,422969,SD688229,1980-01-01 00:00:00,
BB3 1EF,53.701653,-2.473811,368817,422906,SD688229,1980-01-01 00:00:00,
BB3 1EG,53.702435,-2.473607,368831,422993,SD688229,2014-01-01 00:00:00,
BB3 1EH,53.702927,-2.474446,368776,423048,SD687230,1980-01-01 00:00:00,
BB3 1EJ,53.703192,-2.475615,368699,423078,SD686230,1980-01-01 00:00:00,
BB3 1EL,53.703286,-2.474571,368768,423088,SD687230,1980-01-01 00:00:00,
BB3 1EN,53.703662,-2.474757,368756,423130,SD687231,1980-01-01 00:00:00,
BB3 1EP,53.704299,-2.47278,368887,423200,SD688232,1980-01-01 00:00:00,
BB3 1EQ,53.703218,-2.473404,368845,423080,SD688230,1980-01-01 00:00:00,
BB3 1ER,53.705282,-2.474185,368795,423310,SD687233,1980-01-01 00:00:00,
BB3 1ES,53.703877,-2.474972,368742,423154,SD687231,1980-01-01 00:00:00,
BB3 1ET,53.705359,-2.477473,368578,423320,SD685233,1980-01-01 00:00:00,
BB3 1EU,53.699128,-2.471192,368988,422624,SD689226,2013-12-01 00:00:00,
BB3 1EW,53.70412,-2.472611,368898,423180,SD688231,1980-01-01 00:00:00,
BB3 1EX,53.704281,-2.475052,368737,423199,SD687231,1980-01-01 00:00:00,
BB3 1EY,53.704864,-2.47318,368861,423263,SD688232,1980-01-01 00:00:00,
BB3 1EZ,53.705034,-2.473364,368849,423282,SD688232,1980-01-01 00:00:00,
BB3 1FA,53.705187,-2.475623,368700,423300,SD687233,1995-01-01 00:00:00,1995-12-01 00:00:00
BB3 1FB,53.695014,-2.468208,369182,422165,SD691221,2000-12-01 00:00:00,2002-01-01 00:00:00
BB3 1FD,53.699193,-2.475252,368720,422633,SD687226,2012-05-01 00:00:00,
BB3 1GA,53.695014,-2.468208,369182,422165,SD691221,2001-06-01 00:00:00,2004-02-01 00:00:00
BB3 1GB,53.695014,-2.468208,369182,422165,SD691221,1997-12-01 00:00:00,
BB3 1GD,53.695014,-2.468208,369182,422165,SD691221,1998-12-01 00:00:00,
BB3 1GE,53.701288,-2.47729,368587,422867,SD685228,1998-12-01 00:00:00,1999-12-01 00:00:00
BB3 1GF,53.705187,-2.475623,368700,423300,SD687233,1998-12-01 00:00:00,1999-06-01 00:00:00
BB3 1GG,53.695014,-2.468208,369182,422165,SD691221,1999-12-01 00:00:00,2007-01-01 00:00:00
BB3 1GH,53.695014,-2.468208,369182,422165,SD691221,1999-12-01 00:00:00,2006-02-01 00:00:00
BB3 1GJ,53.695014,-2.468208,369182,422165,SD691221,2000-06-01 00:00:00,2002-05-01 00:00:00
BB3 1GL,53.705034,-2.473364,368849,423282,SD688232,2000-12-01 00:00:00,2001-07-01 00:00:00
BB3 1HA,53.704864,-2.475377,368716,423264,SD687232,1980-01-01 00:00:00,
BB3 1HB,53.705007,-2.475727,368693,423280,SD686232,1980-01-01 00:00:00,
BB3 1HD,53.705885,-2.47404,368805,423377,SD688233,1980-01-01 00:00:00,
BB3 1HE,53.705538,-2.473279,368855,423338,SD688233,1980-01-01 00:00:00,
BB3 1HF,53.706016,-2.472678,368895,423391,SD688233,1980-01-01 00:00:00,
BB3 1HG,53.705969,-2.475556,368705,423387,SD687233,1980-01-01 00:00:00,
BB3 1HH,53.707058,-2.477477,368579,423509,SD685235,1980-01-01 00:00:00,
BB3 1HJ,53.706537,-2.47741,368583,423451,SD685234,1980-01-01 00:00:00,
BB3 1HL,53.707697,-2.479423,368451,423581,SD684235,1980-01-01 00:00:00,
BB3 1HN,53.70608,-2.477148,368600,423400,SD686234,1991-01-01 00:00:00,1994-05-01 00:00:00
BB3 1HP,53.695014,-2.468208,369182,422165,SD691221,1996-06-01 00:00:00,2006-02-01 00:00:00
BB3 1HQ,53.706386,-2.476924,368615,423434,SD686234,1980-01-01 00:00:00,
BB3 1HR,53.703359,-2.483176,368200,423100,SD682231,1995-01-01 00:00:00,1996-06-01 00:00:00
BB3 1HS,53.704197,-2.480459,368380,423192,SD683231,1980-01-01 00:00:00,
BB3 1HT,53.704299,-2.479657,368433,423203,SD684232,1980-01-01 00:00:00,
BB3 1HU,53.703991,-2.480229,368395,423169,SD683231,1980-01-01 00:00:00,
BB3 1HW,53.706972,-2.478673,368500,423500,SD685235,1994-05-01 00:00:00,1995-12-01 00:00:00
BB3 1HX,53.703668,-2.479999,368410,423133,SD684231,1980-01-01 00:00:00,
BB3 1HY,53.703683,-2.480802,368357,423135,SD683231,1980-01-01 00:00:00,
BB3 1HZ,53.703455,-2.481602,368304,423110,SD683231,1980-01-01 00:00:00,
BB3 1JA,53.702916,-2.483792,368159,423051,SD681230,1980-01-01 00:00:00,
BB3 1JB,53.702929,-2.482823,368223,423052,SD682230,1980-01-01 00:00:00,
BB3 1JD,53.702282,-2.4828,368224,422980,SD682229,1980-01-01 00:00:00,
BB3 1JE,53.701203,-2.482894,368217,422860,SD682228,1980-01-01 00:00:00,
BB3 1JF,53.700914,-2.480952,368345,422827,SD683228,1980-01-01 00:00:00,
BB3 1JG,53.700624,-2.48157,368304,422795,SD683227,1980-01-01 00:00:00,
BB3 1JH,53.701162,-2.484151,368134,422856,SD681228,1980-01-01 00:00:00,
BB3 1JJ,53.700484,-2.485173,368066,422781,SD680227,1980-01-01 00:00:00,
BB3 1JL,53.700679,-2.485751,368028,422803,SD680228,1980-01-01 00:00:00,
BB3 1JN,53.701142,-2.486816,367958,422855,SD679228,1980-01-01 00:00:00,
BB3 1JP,53.701285,-2.486954,367949,422871,SD679228,1980-01-01 00:00:00,
BB3 1JQ,53.700513,-2.482462,368245,422783,SD682227,1980-01-01 00:00:00,
BB3 1JR,53.70012,-2.488455,367849,422742,SD678227,1980-01-01 00:00:00,
BB3 1JS,53.700723,-2.48819,367867,422809,SD678228,1980-01-01 00:00:00,
BB3 1JT,53.699396,-2.487387,367919,422661,SD679226,1980-01-01 00:00:00,
BB3 1JU,53.698542,-2.487513,367910,422566,SD679225,1980-01-01 00:00:00,
BB3 1JW,53.701488,-2.487896,367887,422894,SD678228,1980-01-01 00:00:00,
BB3 1JX,53.697522,-2.48635,367986,422452,SD679224,1980-01-01 00:00:00,
BB3 1JY,53.698757,-2.483305,368188,422588,SD681225,1980-01-01 00:00:00,
BB3 1JZ,53.699642,-2.486511,367977,422688,SD679226,1980-01-01 00:00:00,
BB3 1LA,53.700945,-2.482103,368269,422831,SD682228,1980-01-01 00:00:00,
BB3 1LB,53.70183,-2.483446,368181,422930,SD681229,1980-01-01 00:00:00,
BB3 1LD,53.70515,-2.480258,368394,423298,SD683232,1980-01-01 00:00:00,
BB3 1LE,53.698944,-2.485746,368027,422610,SD680226,1988-03-01 00:00:00,
BB3 1LF,53.701696,-2.480976,368344,422914,SD683229,1990-02-01 00:00:00,
BB3 1LG,53.695932,-2.472565,368895,422269,SD688222,1980-01-01 00:00:00,
BB3 1LH,53.695858,-2.473155,368856,422261,SD688222,1980-01-01 00:00:00,
BB3 1LJ,53.696476,-2.475873,368677,422331,SD686223,1980-01-01 00:00:00,
BB3 1LL,53.697031,-2.474289,368782,422392,SD687223,1980-01-01 00:00:00,
BB3 1LN,53.698111,-2.476194,368657,422513,SD686225,1980-01-01 00:00:00,
BB3 1LP,53.697441,-2.475187,368723,422438,SD687224,1980-01-01 00:00:00,
BB3 1LQ,53.695073,-2.471526,368963,422173,SD689221,1980-01-01 00:00:00,
BB3 1LR,53.696981,-2.473152,368857,422386,SD688223,1980-01-01 00:00:00,
BB3 1LS,53.697701,-2.473054,368864,422466,SD688224,1980-01-01 00:00:00,
BB3 1LT,53.697577,-2.472523,368899,422452,SD688224,2009-06-01 00:00:00,
BB3 1LU,53.695673,-2.472229,368917,422240,SD689222,2004-05-01 00:00:00,
BB3 1LW,53.697826,-2.475631,368694,422481,SD686224,1980-01-01 00:00:00,
BB3 1LX,53.701288,-2.47729,368587,422867,SD685228,1993-08-01 00:00:00,1999-12-01 00:00:00
BB3 1LY,53.70322,-2.479781,368424,423083,SD684230,1993-01-01 00:00:00,
BB3 1LZ,53.698341,-2.474743,368753,422538,SD687225,1980-01-01 00:00:00,2010-08-01 00:00:00
BB3 1NA,53.69868,-2.475368,368712,422576,SD687225,2007-06-01 00:00:00,2007-07-01 00:00:00
BB3 1NB,53.698902,-2.476067,368666,422601,SD686226,1980-01-01 00:00:00,
BB3 1ND,53.699789,-2.476895,368612,422700,SD686227,1980-01-01 00:00:00,
BB3 1NE,53.695014,-2.468208,369182,422165,SD691221,1990-07-01 00:00:00,2005-10-01 00:00:00
